[ 2012-10-05T12:49:21+08:00 ] /talent_pool/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ route_check ] --END-- [ RunTime:0.004204s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002779s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003091s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | NOTIC: [2048] Declaration of CompanyAction::mailbox() should be compatible with that of CommonUserAction::mailbox() CompanyAction.class.php 第 3 行.
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `student` [ RunTime:0.015495s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `student` LIMIT 0,30   [ RunTime:0.001868s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `university` [ RunTime:0.016058s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `university` WHERE ( `uid` = 'SYSU' ) LIMIT 1   [ RunTime:0.002124s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `university` [ RunTime:0.014307s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `university` WHERE ( `uid` = 'SYSU' ) LIMIT 1   [ RunTime:0.001244s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_template ] --START--
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run LocationTemplate Behavior [ RunTime:0.004182s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_template ] --END-- [ RunTime:0.004476s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_parse ] --START--
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ParseTemplate Behavior [ RunTime:0.041235s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_parse ] --END-- [ RunTime:0.041627s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_filter ] --START--
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ContentReplace Behavior [ RunTime:0.002405s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run TokenBuild Behavior [ RunTime:0.002610s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001668s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ShowRuntime Behavior [ RunTime:0.002614s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_filter ] --END-- [ RunTime:0.010229s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_end ] --START--
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ShowPageTrace Behavior [ RunTime:0.005920s ]
[ 2012-10-05T13:49:19+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_end ] --END-- [ RunTime:0.006212s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ route_check ] --START--
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run CheckRoute Behavior [ RunTime:0.003128s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ route_check ] --END-- [ RunTime:0.003466s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002745s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003034s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | NOTIC: [2048] Declaration of CompanyAction::mailbox() should be compatible with that of CommonUserAction::mailbox() CompanyAction.class.php 第 3 行.
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `student` [ RunTime:0.018345s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `student` LIMIT 0,30   [ RunTime:0.001590s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `university` [ RunTime:0.016164s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `university` WHERE ( `uid` = 'SYSU' ) LIMIT 1   [ RunTime:0.001531s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `university` [ RunTime:0.016232s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `university` WHERE ( `uid` = 'SYSU' ) LIMIT 1   [ RunTime:0.001105s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_template ] --START--
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run LocationTemplate Behavior [ RunTime:0.004238s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_template ] --END-- [ RunTime:0.004535s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_parse ] --START--
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ParseTemplate Behavior [ RunTime:0.039826s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_parse ] --END-- [ RunTime:0.040275s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_filter ] --START--
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ContentReplace Behavior [ RunTime:0.002605s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run TokenBuild Behavior [ RunTime:0.002540s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001956s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ShowRuntime Behavior [ RunTime:0.002680s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_filter ] --END-- [ RunTime:0.011155s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_end ] --START--
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ShowPageTrace Behavior [ RunTime:0.005655s ]
[ 2012-10-05T13:49:22+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_end ] --END-- [ RunTime:0.006071s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ route_check ] --START--
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run CheckRoute Behavior [ RunTime:0.003866s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ route_check ] --END-- [ RunTime:0.004334s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002681s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002986s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | NOTIC: [2048] Declaration of CompanyAction::mailbox() should be compatible with that of CommonUserAction::mailbox() CompanyAction.class.php 第 3 行.
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `student` [ RunTime:0.017308s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `student` LIMIT 0,30   [ RunTime:0.001788s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `university` [ RunTime:0.014531s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `university` WHERE ( `uid` = 'SYSU' ) LIMIT 1   [ RunTime:0.001647s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `university` [ RunTime:0.015080s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `university` WHERE ( `uid` = 'SYSU' ) LIMIT 1   [ RunTime:0.001279s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_template ] --START--
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run LocationTemplate Behavior [ RunTime:0.003719s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_template ] --END-- [ RunTime:0.004002s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_parse ] --START--
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ParseTemplate Behavior [ RunTime:0.041896s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_parse ] --END-- [ RunTime:0.042254s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_filter ] --START--
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ContentReplace Behavior [ RunTime:0.002701s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run TokenBuild Behavior [ RunTime:0.002430s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001607s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ShowRuntime Behavior [ RunTime:0.002960s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_filter ] --END-- [ RunTime:0.010506s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_end ] --START--
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ShowPageTrace Behavior [ RunTime:0.005783s ]
[ 2012-10-05T13:49:47+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_end ] --END-- [ RunTime:0.006090s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ route_check ] --START--
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run CheckRoute Behavior [ RunTime:0.003807s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ route_check ] --END-- [ RunTime:0.004166s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002948s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003220s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | NOTIC: [2048] Declaration of CompanyAction::mailbox() should be compatible with that of CommonUserAction::mailbox() CompanyAction.class.php 第 3 行.
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `student` [ RunTime:0.017422s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `student` LIMIT 0,30   [ RunTime:0.001487s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `university` [ RunTime:0.013806s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `university` WHERE ( `uid` = 'SYSU' ) LIMIT 1   [ RunTime:0.001039s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `university` [ RunTime:0.013939s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `university` WHERE ( `uid` = 'SYSU' ) LIMIT 1   [ RunTime:0.001024s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_template ] --START--
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run LocationTemplate Behavior [ RunTime:0.005565s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_template ] --END-- [ RunTime:0.005870s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_parse ] --START--
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ParseTemplate Behavior [ RunTime:0.043069s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_parse ] --END-- [ RunTime:0.043398s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_filter ] --START--
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ContentReplace Behavior [ RunTime:0.003200s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run TokenBuild Behavior [ RunTime:0.002979s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002187s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ShowRuntime Behavior [ RunTime:0.002943s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_filter ] --END-- [ RunTime:0.012104s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_end ] --START--
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ShowPageTrace Behavior [ RunTime:0.006388s ]
[ 2012-10-05T13:50:58+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_end ] --END-- [ RunTime:0.006695s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ route_check ] --START--
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run CheckRoute Behavior [ RunTime:0.003832s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ route_check ] --END-- [ RunTime:0.004235s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002447s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002707s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | NOTIC: [2048] Declaration of CompanyAction::mailbox() should be compatible with that of CommonUserAction::mailbox() CompanyAction.class.php 第 3 行.
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | SQL: SHOW COLUMNS FROM `student` [ RunTime:0.015128s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | SQL: SELECT * FROM `student` LIMIT 0,30   [ RunTime:0.001271s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | SQL: SHOW COLUMNS FROM `university` [ RunTime:0.011559s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | SQL: SELECT * FROM `university` WHERE ( `uid` = 'SYSU' ) LIMIT 1   [ RunTime:0.000788s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | SQL: SHOW COLUMNS FROM `university` [ RunTime:0.013046s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | SQL: SELECT * FROM `university` WHERE ( `uid` = 'SYSU' ) LIMIT 1   [ RunTime:0.000817s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_template ] --START--
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run LocationTemplate Behavior [ RunTime:0.003868s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_template ] --END-- [ RunTime:0.004222s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_parse ] --START--
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run ParseTemplate Behavior [ RunTime:0.036619s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_parse ] --END-- [ RunTime:0.036882s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_filter ] --START--
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run ContentReplace Behavior [ RunTime:0.003120s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run TokenBuild Behavior [ RunTime:0.002576s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001717s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run ShowRuntime Behavior [ RunTime:0.002339s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_filter ] --END-- [ RunTime:0.010519s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_end ] --START--
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run ShowPageTrace Behavior [ RunTime:0.005580s ]
[ 2012-10-05T13:50:59+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_end ] --END-- [ RunTime:0.005997s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ route_check ] --START--
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run CheckRoute Behavior [ RunTime:0.004362s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ route_check ] --END-- [ RunTime:0.004798s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003248s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003532s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | NOTIC: [2048] Declaration of CompanyAction::mailbox() should be compatible with that of CommonUserAction::mailbox() CompanyAction.class.php 第 3 行.
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | SQL: SHOW COLUMNS FROM `student` [ RunTime:0.015169s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | SQL: SELECT * FROM `student` LIMIT 0,30   [ RunTime:0.002161s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | SQL: SHOW COLUMNS FROM `university` [ RunTime:0.013925s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | SQL: SELECT * FROM `university` WHERE ( `uid` = 'SYSU' ) LIMIT 1   [ RunTime:0.001224s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | SQL: SHOW COLUMNS FROM `university` [ RunTime:0.013772s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | SQL: SELECT * FROM `university` WHERE ( `uid` = 'SYSU' ) LIMIT 1   [ RunTime:0.001315s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_template ] --START--
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run LocationTemplate Behavior [ RunTime:0.004464s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_template ] --END-- [ RunTime:0.004824s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_parse ] --START--
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run ParseTemplate Behavior [ RunTime:0.042231s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_parse ] --END-- [ RunTime:0.042552s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_filter ] --START--
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run ContentReplace Behavior [ RunTime:0.002753s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run TokenBuild Behavior [ RunTime:0.003013s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002983s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run ShowRuntime Behavior [ RunTime:0.003375s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_filter ] --END-- [ RunTime:0.014228s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_end ] --START--
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Run ShowPageTrace Behavior [ RunTime:0.006624s ]
[ 2012-10-05T13:51:27+08:00 ] /talent_pool/index.php/Company/talent_search | INFO: Tag[ view_end ] --END-- [ RunTime:0.006934s ]
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ route_check ] --START--
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run CheckRoute Behavior [ RunTime:0.003788s ]
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ route_check ] --END-- [ RunTime:0.004257s ]
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003032s ]
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003309s ]
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | NOTIC: [2048] Declaration of CompanyAction::mailbox() should be compatible with that of CommonUserAction::mailbox() CompanyAction.class.php 第 3 行.
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `student` [ RunTime:0.016856s ]
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `student` LIMIT 0,30   [ RunTime:0.001904s ]
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `university` [ RunTime:0.016478s ]
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `university` WHERE ( `uid` = 'SYSU' ) LIMIT 1   [ RunTime:0.001464s ]
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SHOW COLUMNS FROM `university` [ RunTime:0.014508s ]
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | SQL: SELECT * FROM `university` WHERE ( `uid` = 'SYSU' ) LIMIT 1   [ RunTime:0.002031s ]
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_template ] --START--
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Run LocationTemplate Behavior [ RunTime:0.004606s ]
[ 2012-10-05T13:51:32+08:00 ] /talent_pool/index.php/Company/talent_search/filter | INFO: Tag[ view_template ] --END-- [ RunTime:0.004939s ]
